Sarah_Funace_Cave
SURVEY NAME: Sarah_Furnace_Cave_Data
SURVEY DATE: 3 09 2025  COMMENT: All Sarah Furnac cave data as of 2024
SURVEY TEAM: 
SAS
DECLINATION:  0  FORMAT: DDDDLRUDLAaDdNF  CORRECTIONS:  0.00 0.00 0.00  CORRECTIONS2:  0.00 0.00  DISCOVERY: 2 20 2025  PREFIX:

	FROM	TO		LENGTH	BEARING	INC		LEFT	UP		DOWN	RIGHT	FLAGS	COMMENTS

	BNC03	BMA07	3.34	358.28	28.60	0.00	0.00	0.00	0.00
	BNC02	BNC04	14.08	149.28	4.60	0.00	0.00	0.00	0.00
	BNC04	BNC05	10.28	220.38	-8.90	0.00	0.00	0.00	0.00
	BNC05	BNC06	9.76	252.63	1.15	0.00	0.00	0.00	0.00
	BNC06	BMA10	3.64	6.58	9.15	0.00	0.00	0.00	0.00
	BNC06	BMA11	5.85	211.78	14.70	0.00	0.00	0.00	0.00
	BNC06	BNC07	8.15	139.13	10.15	0.00	0.00	0.00	0.00
	BNC07	BNC08	10.20	51.65	-8.40	0.00	0.00	0.00	0.00
	BNC08	BNC09	9.04	33.65	6.40	0.00	0.00	0.00	0.00
	BNC09	BNC04	3.86	324.53	8.35	0.00	0.00	0.00	0.00
	BNC04	BLA20	8.22	39.68	-3.75	0.00	0.00	0.00	0.00
	BNC09	BNC10	7.79	121.98	-5.30	0.00	0.00	0.00	0.00
	BNC10	BLA18	10.24	20.88	-0.75	0.00	0.00	0.00	0.00
	BNC10	BLA14	11.66	50.53	-1.40	0.00	0.00	0.00	0.00
	BNC10	BNC11	3.67	187.63	-5.70	0.00	0.00	0.00	0.00
	BNC11	BNC12	6.38	129.38	9.20	0.00	0.00	0.00	0.00
	BNC12	BLA11	10.68	47.23	-2.20	0.00	0.00	0.00	0.00
	BNC12	BNC13	5.84	162.33	-10.25	0.00	0.00	0.00	0.00
	BNC13	BNC14	12.13	274.58	-0.25	0.00	0.00	0.00	0.00
	BNC14	BNC15	4.86	299.88	1.30	0.00	0.00	0.00	0.00
	BNC15	BNC08	6.36	348.33	-0.75	0.00	0.00	0.00	0.00
	BNC15	BNC16	7.84	224.43	4.15	0.00	0.00	0.00	0.00
	BNC16	BNC17	8.25	291.23	4.40	0.00	0.00	0.00	0.00
	BNC17	BNC07	4.56	54.38	3.35	0.00	0.00	0.00	0.00
	BNC17	BNC18	5.26	169.08	2.50	0.00	0.00	0.00	0.00
	BNC18	BNC19	11.79	256.53	-6.80	0.00	0.00	0.00	0.00
	BNC19	BMA12	4.08	4.73	3.75	0.00	0.00	0.00	0.00
	BNC19	BNC20	7.87	120.58	7.25	0.00	0.00	0.00	0.00
	BNC20	BNC21	3.52	108.73	-10.48	0.00	0.00	0.00	0.00
	BNC21	BNC18	8.04	9.63	7.90	0.00	0.00	0.00	0.00
	BKC02	BOA01	2.29	103.93	-30.10	0.00	0.00	0.00	0.00
	BOA01	BNC02	8.98	213.83	1.25	0.00	0.00	0.00	0.00
	BOA01	BOA02	7.22	186.25	-5.97	0.00	0.00	0.00	0.00
	BOA02	BNC02	4.29	264.78	12.60	0.00	0.00	0.00	0.00
	BNC02	BOA03	4.64	162.68	-15.10	0.00	0.00	0.00	0.00
	BOA03	BMA08	10.21	218.53	4.70	0.00	0.00	0.00	0.00
	BNC02	BOA04	9.99	140.43	-2.40	0.00	0.00	0.00	0.00
	BOA04	BOA05	5.51	60.28	-0.20	0.00	0.00	0.00	0.00
	BOA05	BLA20	1.98	122.08	30.15	0.00	0.00	0.00	0.00
	BOA04	BNC09	8.17	157.28	5.80	0.00	0.00	0.00	0.00
	BNC09	BOA06	10.17	79.08	-5.15	0.00	0.00	0.00	0.00
	BOA06	BLA18	3.52	6.18	0.75	0.00	0.00	0.00	0.00
	BOA04	BOA07	10.28	224.13	-1.00	0.00	0.00	0.00	0.00
	BOA07	BMA08	5.07	303.08	1.80	0.00	0.00	0.00	0.00
	BOA07	BOA08	7.65	240.83	4.15	0.00	0.00	0.00	0.00
	BOA08	BNC06	4.17	196.73	-4.80	0.00	0.00	0.00	0.00
	BNC06	BMA11	5.82	211.98	14.35	0.00	0.00	0.00	0.00
	BMA11	BMA12	9.60	216.98	-7.60	0.00	0.00	0.00	0.00
	BNC04	BNC05	10.45	219.68	-8.65	0.00	0.00	0.00	0.00
	BNC05	BNC08	4.79	123.93	0.25	0.00	0.00	0.00	0.00
	BNC08	BOA09	2.41	331.13	-2.55	0.00	0.00	0.00	0.00
	BOA09	BNC10	12.64	84.23	2.00	0.00	0.00	0.00	0.00
	BNC04	BOA04	4.66	348.08	-17.70	0.00	0.00	0.00	0.00
	BNC15	BOA11	2.10	148.28	-5.25	0.00	0.00	0.00	0.00
	BOA11	BOA10	12.03	39.98	-3.67	0.00	0.00	0.00	0.00
	BOA10	BNC11	1.94	145.53	25.85	0.00	0.00	0.00	0.00
	AUC02	BOB05	10.95	113.68	2.90	0.00	0.00	0.00	0.00
	AUC02	BOB04	4.60	131.48	-8.00	0.00	0.00	0.00	0.00
	BOB04	BOB03	15.04	182.08	-1.90	0.00	0.00	0.00	0.00
	BOB03	BOB02	6.41	265.78	-0.10	0.00	0.00	0.00	0.00
	BOB02	BOB01	7.77	166.63	7.00	0.00	0.00	0.00	0.00
	BOB01	BNA15	11.20	235.33	-5.15	0.00	0.00	0.00	0.00
	BOB06	BOB05	9.17	212.18	-3.30	0.00	0.00	0.00	0.00
	BOB06	BOB07	4.00	2.38	-2.15	0.00	0.00	0.00	0.00
	BOB07	AUC01	5.28	235.28	-4.80	0.00	0.00	0.00	0.00
	BOB08	BOB02	8.35	125.88	-5.40	0.00	0.00	0.00	0.00
	BOB08	AUC02	17.27	37.03	1.28	0.00	0.00	0.00	0.00
	BNA14	BPA01	14.55	41.33	-0.85	0.00	0.00	0.00	0.00
	BPA01	BPA02	8.21	351.93	-4.25	0.00	0.00	0.00	0.00
	BPA02	BNA15	15.85	256.53	0.15	0.00	0.00	0.00	0.00
	BPA01	BPA01a	8.48	309.68	-5.20	0.00	0.00	0.00	0.00
	BPA03	BPA02	9.98	117.65	-5.70	0.00	0.00	0.00	0.00
	BPA02	BPA04	4.57	11.93	-0.20	0.00	0.00	0.00	0.00
	BPA04	BPA05	7.47	135.13	5.95	0.00	0.00	0.00	0.00
	BPA05	BPA01	8.51	215.28	-4.20	0.00	0.00	0.00	0.00
	BPA04	BPA06	2.05	20.13	2.70	0.00	0.00	0.00	0.00
	BPA06	BPA03	10.83	260.98	4.75	0.00	0.00	0.00	0.00
	BPA05	BPA07	8.62	22.48	-5.45	0.00	0.00	0.00	0.00
	BPA07	BPA08	8.03	128.28	0.65	0.00	0.00	0.00	0.00
	BPA08	BPA08a	15.37	35.88	1.80	0.00	0.00	0.00	0.00
	BPA05	BPA06	8.45	329.03	-3.00	0.00	0.00	0.00	0.00
	BPA08	BPA09	6.84	244.28	4.35	0.00	0.00	0.00	0.00
	BPA09	BPA10	5.12	205.63	1.50	0.00	0.00	0.00	0.00
	BPA10	BPA05	4.52	343.78	5.70	0.00	0.00	0.00	0.00
	BMB08	BMB09	8.13	132.13	-2.80	0.00	0.00	0.00	0.00
	BMB08	BMB02	2.90	18.08	-16.00	0.00	0.00	0.00	0.00
	BMB02	BMB05	12.50	42.43	2.75	0.00	0.00	0.00	0.00
	BMB05	BQA01	1.44	194.58	0.90	0.00	0.00	0.00	0.00
	BQA01	BQA01a	15.77	56.58	-0.80	0.00	0.00	0.00	0.00
	BMB05	BMB07	12.17	315.91	-3.05	0.00	0.00	0.00	0.00
	BMB07	BQA02	12.80	43.63	0.10	0.00	0.00	0.00	0.00
	BQA02	BHD02	6.98	317.13	-1.45	0.00	0.00	0.00	0.00
	BQA02	BQA03	4.86	173.78	-1.00	0.00	0.00	0.00	0.00
	BQA02	BQA04	9.19	278.88	4.65	0.00	0.00	0.00	0.00
	BQA04	BHD20	5.72	245.36	-7.65	0.00	0.00	0.00	0.00
	BQA03	BQA05	5.97	51.74	7.86	0.00	0.00	0.00	0.00
	BQA05	BQA06	1.67	349.22	-30.47	0.00	0.00	0.00	0.00
	BQA06	BQA02	5.06	268.38	-0.85	0.00	0.00	0.00	0.00
	BHD01	BHD01a	0.50	350.38	-90.00	0.00	0.00	0.00	0.00
	BHD01a	BQA05a	13.86	158.38	2.00	0.00	0.00	0.00	0.00
	BQA05a	BQA05	1.30	338.38	30.00	0.00	0.00	0.00	0.00
	BHD01	BHD02	7.50	226.43	-1.65	0.00	0.00	0.00	0.00
	BHD01	BEB09	9.35	68.58	1.75	0.00	0.00	0.00	0.00
	BEB09	BQA07	2.37	145.48	-1.55	0.00	0.00	0.00	0.00
	BQA07	BQA02	16.15	221.88	-1.00	0.00	0.00	0.00	0.00
	BIC15	BQB01	6.81	46.12	2.83	0.00	0.00	0.00	0.00
	BQB01	BQB01a	13.79	284.48	2.10	0.00	0.00	0.00	0.00
	BQB01	BQB02	4.66	49.98	-2.30	0.00	0.00	0.00	0.00
	BQB02	BQB03	6.68	34.08	-0.75	0.00	0.00	0.00	0.00
	BQB03	BQB03a	9.76	275.68	-4.00	0.00	0.00	0.00	0.00
	BQB03	BQB04	5.48	56.33	-0.45	0.00	0.00	0.00	0.00
	BIC15	BQB05	4.05	176.88	-6.35	0.00	0.00	0.00	0.00
	BQB05	BQB07	9.48	93.33	0.30	0.00	0.00	0.00	0.00
	BQB07	BQB06	2.70	279.38	4.60	0.00	0.00	0.00	0.00
	BQB06	BIC16	6.60	195.68	3.00	0.00	0.00	0.00	0.00
	BQB06	BQB08	9.00	45.93	4.50	0.00	0.00	0.00	0.00
	BQB08	BQB09	9.16	325.18	-1.65	0.00	0.00	0.00	0.00
	BQB09	BQB02	1.78	170.32	-3.17	0.00	0.00	0.00	0.00
	BQB04	BQB10	9.14	44.63	-0.20	0.00	0.00	0.00	0.00
	BQB10	BQB11	4.40	143.28	1.10	0.00	0.00	0.00	0.00
	BQB11	BQB11a	18.00	30.98	-2.40	0.00	0.00	0.00	0.00
	BQB11	BQB12	6.49	159.93	1.90	0.00	0.00	0.00	0.00
	BQB12	BQB13	13.89	206.98	-1.10	0.00	0.00	0.00	0.00
	BQB13	BQB14	4.47	299.18	5.40	0.00	0.00	0.00	0.00
	BQB14	BQB08	4.51	262.23	3.95	0.00	0.00	0.00	0.00
	BQB13	BQB15	2.08	332.78	20.38	0.00	0.00	0.00	0.00
	BQB15	BQB16	11.46	208.48	-1.60	0.00	0.00	0.00	0.00
	BQB16	BQB17	11.48	265.88	0.80	0.00	0.00	0.00	0.00
	BQB17	BIC16	2.09	138.03	0.15	0.00	0.00	0.00	0.00
	BQB15	BQB18	6.72	99.58	-2.90	0.00	0.00	0.00	0.00
	BQB18	BQB19	4.58	112.28	-9.25	0.00	0.00	0.00	0.00
	BQB19	BQB20	5.91	247.03	7.85	0.00	0.00	0.00	0.00
	BQB18	BQB18a	18.73	40.98	-2.40	0.00	0.00	0.00	0.00
	BQB20	BQB20a	5.86	216.18	0.10	0.00	0.00	0.00	0.00
	BQB19	BQB21	7.43	96.18	-2.60	0.00	0.00	0.00	0.00
	BQB21	BQB22	13.17	33.28	-1.00	0.00	0.00	0.00	0.00
	BQB22	BQB23	7.71	107.88	8.10	0.00	0.00	0.00	0.00
	BQB23	BQB24	5.45	35.68	-2.70	0.00	0.00	0.00	0.00
	BQB24	BQB25	12.99	38.18	-6.30	0.00	0.00	0.00	0.00
	BQB23	BQB23a	15.17	223.08	-1.20	0.00	0.00	0.00	0.00
	BQB23	BQB23b	7.66	162.08	-8.80	0.00	0.00	0.00	0.00
	BQB21	BQB21a	11.36	190.38	3.90	0.00	0.00	0.00	0.00
	AXC01	AXC02	5.00	267.93	-5.05	0.00	0.00	0.00	0.00
	AXC02	AXC03	6.85	155.43	4.75	0.00	0.00	0.00	0.00
	AXC02	AXC04	5.05	187.88	5.20	0.00	0.00	0.00	0.00
	AXC04	AXC05	5.17	252.48	-3.25	0.00	0.00	0.00	0.00
	AXC05	AXC06	4.93	310.93	-1.55	0.00	0.00	0.00	0.00
	AXC06	BQC01	3.63	9.38	-6.90	0.00	0.00	0.00	0.00
	BQC01	AXC02	8.79	91.93	2.40	0.00	0.00	0.00	0.00
	BQC01	BQC02	3.76	30.78	6.40	0.00	0.00	0.00	0.00
	BQC02	BQC03	4.00	303.03	-0.15	0.00	0.00	0.00	0.00
	BQC03	BQC04	3.59	298.38	-8.30	0.00	0.00	0.00	0.00
	BQC04	BQC05	4.04	192.23	0.25	0.00	0.00	0.00	0.00
	BQC05	BQC06	3.55	111.58	4.30	0.00	0.00	0.00	0.00
	BQC06	BQC01	2.77	128.73	-2.50	0.00	0.00	0.00	0.00
	BQC06	AXC06	5.60	163.78	2.95	0.00	0.00	0.00	0.00
	BQC02	BQC07	3.57	73.83	-9.70	0.00	0.00	0.00	0.00
	BQC07	BQC08	3.69	161.58	3.60	0.00	0.00	0.00	0.00
	AXC02	BQC08	2.43	291.28	-6.80	0.00	0.00	0.00	0.00
	BQC07	BQC09	3.82	92.73	2.65	0.00	0.00	0.00	0.00
	BQC09	AXC01	6.26	131.28	7.95	0.00	0.00	0.00	0.00
	BQC10	BQC11	8.97	20.53	-4.75	0.00	0.00	0.00	0.00
	BQC11	BQC12	6.43	307.33	2.15	0.00	0.00	0.00	0.00
	BQC12	AUA03	0.00	350.38	0.00	0.00	0.00	0.00	0.00
	BQC12	BQC13	2.39	307.78	4.70	0.00	0.00	0.00	0.00
	BQC13	BQC13a	23.51	280.08	-1.70	0.00	0.00	0.00	0.00
	BQC12	BQC11a	11.60	54.08	1.90	0.00	0.00	0.00	0.00
	BQC12	AUA02	14.45	204.08	0.05	0.00	0.00	0.00	0.00
	AUA04	BQC10	5.06	0.68	5.05	0.00	0.00	0.00	0.00
	BHB06	BQD01	9.93	98.23	-1.75	0.00	0.00	0.00	0.00
	BQD01	BQD02	7.36	233.08	0.85	0.00	0.00	0.00	0.00
	BQD02	ACA04	2.73	101.43	-4.70	0.00	0.00	0.00	0.00
	BQD01	BQD03	5.62	75.03	0.85	0.00	0.00	0.00	0.00
	BQD03	BQD04	7.61	204.63	-2.25	0.00	0.00	0.00	0.00
	BQD04	ACA06	6.67	168.78	1.75	0.00	0.00	0.00	0.00
	BQD03	BQD05	7.14	98.48	-3.00	0.00	0.00	0.00	0.00
	BQD05	BQD05a	14.31	82.28	1.50	0.00	0.00	0.00	0.00
	AWB05	BQD06	5.11	33.88	8.65	0.00	0.00	0.00	0.00
	BQD06	BQD07	6.94	109.33	-5.95	0.00	0.00	0.00	0.00
	BQD07	BQD08	6.84	237.48	1.20	0.00	0.00	0.00	0.00
	BQD08	AWB05	3.88	295.58	-1.80	0.00	0.00	0.00	0.00
	BNA12	BRA01	14.36	230.83	-10.05	0.00	0.00	0.00	0.00
	BRA01	BRA02	8.42	347.58	14.25	0.00	0.00	0.00	0.00
	BRA02	BRA03	10.34	307.08	1.55	0.00	0.00	0.00	0.00
	BRA03	BRA04	10.02	331.88	2.07	0.00	0.00	0.00	0.00
	BRA04	BRA05	8.50	4.33	-11.50	0.00	0.00	0.00	0.00
	BRA05	BRA06	10.49	58.13	6.85	0.00	0.00	0.00	0.00
	BRA06	BRA07	3.74	60.73	15.15	0.00	0.00	0.00	0.00
	BRA07	BNA05	9.59	24.98	-6.60	0.00	0.00	0.00	0.00
	BRA01	BRA08	9.95	115.53	16.55	0.00	0.00	0.00	0.00
	BRA08	BRA09	7.82	60.58	-13.01	0.00	0.00	0.00	0.00
	BRA09	BRA10	9.57	24.13	-3.90	0.00	0.00	0.00	0.00
	BRA10	BRA12	9.52	251.68	-0.55	0.00	0.00	0.00	0.00
	BRA09	BRA12	7.63	321.28	-5.58	0.00	0.00	0.00	0.00
	BRA10	BRA11	9.00	80.93	9.30	0.00	0.00	0.00	0.00
	BRA11	BNA13	14.53	305.38	-0.20	0.00	0.00	0.00	0.00
	BRA12	BRA13	7.14	335.53	8.50	0.00	0.00	0.00	0.00
	BRA13	BNA12	4.85	126.33	13.80	0.00	0.00	0.00	0.00
	BNC13	BRB01	9.69	230.68	1.80	0.00	0.00	0.00	0.00
	BRB01	BNC15	13.11	318.38	-1.40	0.00	0.00	0.00	0.00
	BRB01	BRB02	11.74	204.98	0.70	0.00	0.00	0.00	0.00
	BRB02	BRB03	16.91	336.78	-0.30	0.00	0.00	0.00	0.00
	BRB03	BNC16	2.53	253.18	4.80	0.00	0.00	0.00	0.00
	BRB02	BRB04	8.88	246.58	-0.50	0.00	0.00	0.00	0.00
	BRB04	BRB05	18.96	235.38	0.30	0.00	0.00	0.00	0.00
	BRB05	BRB06	6.47	349.58	-1.20	0.00	0.00	0.00	0.00
	BRB06	BNC20	14.65	15.58	2.30	0.00	0.00	0.00	0.00
	BNC20	BRB07	5.25	77.18	-11.30	0.00	0.00	0.00	0.00
	BRB07	BRB08	9.60	151.68	2.30	0.00	0.00	0.00	0.00
	BRB08	BRB04	3.57	120.68	0.70	0.00	0.00	0.00	0.00
	BRB05	BRB09	12.53	212.38	-1.50	0.00	0.00	0.00	0.00
	BRB09	BRB10	18.80	318.28	-0.60	0.00	0.00	0.00	0.00
	BRB10	BRB11	14.00	55.68	-2.20	0.00	0.00	0.00	0.00
	BRB11	BRB06	7.79	122.48	6.20	0.00	0.00	0.00	0.00
	BRB10	BRB12	4.64	206.58	-2.80	0.00	0.00	0.00	0.00
	BRB12	BRB13	4.36	244.38	-2.00	0.00	0.00	0.00	0.00
	BRB12	BRB14	14.47	187.98	1.30	0.00	0.00	0.00	0.00
	BRB14	BRB15	13.11	156.08	-1.70	0.00	0.00	0.00	0.00
	BRB16	BRB17	7.93	76.88	-3.00	0.00	0.00	0.00	0.00
	BRB14	BRB16	5.37	132.58	-4.20	0.00	0.00	0.00	0.00
	BRB17	BRB18	6.70	160.98	2.90	0.00	0.00	0.00	0.00
	BRB18	BRB15	9.33	247.78	0.10	0.00	0.00	0.00	0.00
	BRB18	BRB19	10.38	29.78	0.20	0.00	0.00	0.00	0.00
	BRB19	BRB20	5.81	301.08	11.60	0.00	0.00	0.00	0.00
	BRB20	BRB09	3.14	60.38	-20.80	0.00	0.00	0.00	0.00
	BNA11	BSB01	3.29	234.78	38.20	0.00	0.00	0.00	0.00
	BSB01	BSB02	9.20	240.03	-11.25	0.00	0.00	0.00	0.00
	BSB01	BSB03	6.78	307.18	-17.05	0.00	0.00	0.00	0.00
	BSB03	BSB04	1.54	289.58	25.60	0.00	0.00	0.00	0.00
	BSB04	BSB05	11.69	40.28	-2.15	0.00	0.00	0.00	0.00
	BSB05	BSB06	5.10	38.28	17.30	0.00	0.00	0.00	0.00
	BSB06	BNA09	3.36	303.53	-14.55	0.00	0.00	0.00	0.00
	BSB02	BRA02	4.05	156.68	16.70	0.00	0.00	0.00	0.00
	BSB03	BRA03	10.96	237.88	8.80	0.00	0.00	0.00	0.00
	BRA04	BSB07	24.03	221.73	4.55	0.00	0.00	0.00	0.00
	BSB07	BSB08	11.80	338.43	-5.75	0.00	0.00	0.00	0.00
	BSB08	BSB09	11.69	292.18	5.65	0.00	0.00	0.00	0.00
	BSB09	BSB10	16.89	323.08	15.75	0.00	0.00	0.00	0.00
	BSB10	BSB10a	8.90	25.98	32.40	0.00	0.00	0.00	0.00
	BSB09	BSB11	15.55	68.13	-10.15	0.00	0.00	0.00	0.00
	BSB11	BSB11a	11.20	83.98	-4.60	0.00	0.00	0.00	0.00
	BSB11	BSB12	10.88	26.48	-0.40	0.00	0.00	0.00	0.00
	BSB12	BSB13	9.46	352.68	1.70	0.00	0.00	0.00	0.00
	BSB13	BNA04	7.08	47.53	-7.40	0.00	0.00	0.00	0.00
	BSB13	BSB14	5.41	271.33	22.55	0.00	0.00	0.00	0.00
	BSB14	BSB15	10.20	346.28	3.50	0.00	0.00	0.00	0.00
	BSB15	BSB16	15.48	252.73	15.05	0.00	0.00	0.00	0.00
	BSB16	BSB16a	5.42	170.58	18.60	0.00	0.00	0.00	0.00
	BMB04	BTA01	4.90	169.48	6.70	0.00	0.00	0.00	0.00
	BTA01	BTA01a	6.64	56.88	-0.60	0.00	0.00	0.00	0.00
	BTA01	BTA02	10.27	135.38	2.65	0.00	0.00	0.00	0.00
	BTA02	BTA03	7.46	41.58	0.95	0.00	0.00	0.00	0.00
	BTA03	BTA04	7.09	64.28	0.45	0.00	0.00	0.00	0.00
	BTA04	BTA04a	6.49	311.18	0.20	0.00	0.00	0.00	0.00
	BTA04	BTA05	9.51	34.23	-0.10	0.00	0.00	0.00	0.00
	BTA05	BMB09	2.04	103.78	-7.05	0.00	0.00	0.00	0.00
	BMB04	BTA06	10.97	239.43	6.45	0.00	0.00	0.00	0.00
	BTA06	BLA16	5.52	325.13	2.05	0.00	0.00	0.00	0.00
	BTA06	BTB01	9.64	207.48	0.20	0.00	0.00	0.00	0.00
	BTA06	BTA07	8.46	164.73	0.10	0.00	0.00	0.00	0.00
	BTA07	BTA08	5.49	23.58	-6.25	0.00	0.00	0.00	0.00
	BTA08	BTA01	7.22	55.18	-0.20	0.00	0.00	0.00	0.00
	BLA08	BTB01	12.44	136.38	-0.50	0.00	0.00	0.00	0.00
	BTB01	BTB02	16.52	238.73	1.30	0.00	0.00	0.00	0.00
	BTB02	BLA10	13.20	332.33	3.15	0.00	0.00	0.00	0.00
	BLA10	BNC13	10.14	230.43	-5.15	0.00	0.00	0.00	0.00
	BTB01	BTB03	4.51	187.63	2.90	0.00	0.00	0.00	0.00
	BTB03	BTB04	5.10	241.43	-16.30	0.00	0.00	0.00	0.00
	BTB04	BTB05	2.94	237.38	13.85	0.00	0.00	0.00	0.00
	BTB05	BTB02	6.72	268.13	6.80	0.00	0.00	0.00	0.00
	BTB02	BTB06	4.97	129.53	3.40	0.00	0.00	0.00	0.00
	BTB06	BTB07	9.09	83.18	-12.75	0.00	0.00	0.00	0.00
	BTB07	BTB04	5.41	318.13	1.90	0.00	0.00	0.00	0.00
	BRB01	BTC01	20.10	152.63	-0.35	0.00	0.00	0.00	0.00
	BTC01	BTC02	8.07	18.28	-0.75	0.00	0.00	0.00	0.00
	BTC02	BTC03	6.38	54.53	0.80	0.00	0.00	0.00	0.00
	BTC03	BTC04	10.05	334.38	-1.85	0.00	0.00	0.00	0.00
	BTC03	BTB02	8.43	29.13	0.50	0.00	0.00	0.00	0.00
	BTC04	BNC13	6.36	305.93	1.60	0.00	0.00	0.00	0.00
	BTC04	BTC05	11.33	263.53	-0.90	0.00	0.00	0.00	0.00
	BTC05	BNC13	7.78	50.68	2.55	0.00	0.00	0.00	0.00
	BTC01	BTC06	5.01	119.88	-4.20	0.00	0.00	0.00	0.00
	BRB05	BTD01	10.90	130.48	-3.45	0.00	0.00	0.00	0.00
	BTD01	BTD01a	8.90	230.28	-0.70	0.00	0.00	0.00	0.00
	BTD01	BTD02	5.29	171.73	0.30	0.00	0.00	0.00	0.00
	BTD02	BTD03	15.83	214.08	4.00	0.00	0.00	0.00	0.00
	BTD03	BRB19	11.20	335.23	-4.40	0.00	0.00	0.00	0.00
	BRB18	BRB18a	15.38	40.58	-0.90	0.00	0.00	0.00	0.00
	BTD03	BTD04	7.27	237.38	-8.05	0.00	0.00	0.00	0.00
	BTD04	BRB18	6.39	328.58	-0.35	0.00	0.00	0.00	0.00
	BTD04	BTD05	7.50	136.53	0.60	0.00	0.00	0.00	0.00
	BTD05	BTD06	4.54	17.28	7.80	0.00	0.00	0.00	0.00
	BTD06	BTD07	4.91	65.93	-7.20	0.00	0.00	0.00	0.00
	BTD07	BTD03	5.54	302.53	10.85	0.00	0.00	0.00	0.00
	BTD06	BTD08	9.23	157.23	-11.45	0.00	0.00	0.00	0.00
	BTC01	BUA01	7.72	287.98	-0.25	0.00	0.00	0.00	0.00
	BUA01	BRB02	8.23	305.63	2.35	0.00	0.00	0.00	0.00
	BUA01	BUA02	12.79	219.63	3.55	0.00	0.00	0.00	0.00
	BUA02	BRB04	12.82	329.03	-2.30	0.00	0.00	0.00	0.00
	BUA02	BUA03	5.09	333.68	-12.00	0.00	0.00	0.00	0.00
	BUA02	BTD02	18.17	227.03	-3.85	0.00	0.00	0.00	0.00
	BTD02	BTD01	5.25	352.68	-0.30	0.00	0.00	0.00	0.00
	BTD01	BUA03	16.47	45.38	0.15	0.00	0.00	0.00	0.00
	BTD02	BUA04	8.08	130.33	0.55	0.00	0.00	0.00	0.00
	BUA04	BUA04a	6.98	38.18	-14.60	0.00	0.00	0.00	0.00
	BUA04	BUA04b	6.83	241.68	-4.20	0.00	0.00	0.00	0.00
	BUA04	BUA05	11.31	156.03	0.50	0.00	0.00	0.00	0.00
	BUA05	BUA06	17.28	37.83	6.30	0.00	0.00	0.00	0.00
	BUA06	BUA07	5.43	345.83	-17.70	0.00	0.00	0.00	0.00
	BUA06	BUA08	14.69	17.63	-2.60	0.00	0.00	0.00	0.00
	BUA08	BUA09	7.03	341.83	-8.30	0.00	0.00	0.00	0.00
	BUA09	BUA01	4.54	325.73	-0.40	0.00	0.00	0.00	0.00
	BUA08	BTC06	9.18	51.58	-9.25	0.00	0.00	0.00	0.00
	BUA09	BTC01	4.99	74.28	-0.85	0.00	0.00	0.00	0.00
	BUA06	BUA10	7.91	72.78	-7.00	0.00	0.00	0.00	0.00
	BUA07	BUA11	7.60	313.08	-9.60	0.00	0.00	0.00	0.00
	BUA11	BUA12	3.58	340.88	21.55	0.00	0.00	0.00	0.00
	BUA12	BUA02	1.52	346.73	29.20	0.00	0.00	0.00	0.00
	BUA12	BUA13	1.38	93.28	-59.25	0.00	0.00	0.00	0.00
	BUA13	BUA14	8.57	68.98	-4.20	0.00	0.00	0.00	0.00
	BUA14	BUA09	5.09	19.68	21.55	0.00	0.00	0.00	0.00
	BUA06	BUA15	11.04	42.78	-20.40	0.00	0.00	0.00	0.00
	BUA15	BUA16	3.73	63.98	7.90	0.00	0.00	0.00	0.00
	BUA16	BUA08	8.06	307.48	19.95	0.00	0.00	0.00	0.00
	BTA02	BUB01	5.01	175.09	-1.99	0.00	0.00	0.00	0.00
	BUB01	BUB02	5.19	118.82	-0.03	0.00	0.00	0.00	0.00
	BUB02	BUB03	5.16	55.12	-1.01	0.00	0.00	0.00	0.00
	BUB03	BUB04	6.00	125.12	6.02	0.00	0.00	0.00	0.00
	BUB03	BUB06	9.84	56.58	0.59	0.00	0.00	0.00	0.00
	BUB04	BUB05	5.72	49.44	-6.32	0.00	0.00	0.00	0.00
	BUB07	BTA03	10.07	277.60	0.71	0.00	0.00	0.00	0.00
	BUB05	BUB06	5.18	348.60	1.50	0.00	0.00	0.00	0.00
	BUB06	BUB07	4.22	325.19	1.45	0.00	0.00	0.00	0.00
	BUB06	BUB08	3.90	39.70	2.79	0.00	0.00	0.00	0.00
	BUB08	BUB09	3.49	122.55	-7.88	0.00	0.00	0.00	0.00
	BUB09	BUB10	4.04	67.76	-7.20	0.00	0.00	0.00	0.00
	BUB08	BUB11	6.57	66.54	1.48	0.00	0.00	0.00	0.00
	BUB10	BUB11	3.15	347.93	22.90	0.00	0.00	0.00	0.00
	BUB10	BUB10a	13.00	326.18	0.60	0.00	0.00	0.00	0.00
	BUB10	BUB10b	21.90	93.08	1.70	0.00	0.00	0.00	0.00
	BUB10	BUB14	1.40	82.18	8.60	0.00	0.00	0.00	0.00
	BUB14	BUB12	7.28	156.55	5.90	0.00	0.00	0.00	0.00
	BUB12	BUB13	7.20	244.21	-0.60	0.00	0.00	0.00	0.00
	BUB13	BUB05	6.22	284.11	-1.71	0.00	0.00	0.00	0.00
	BUB12	BUB15	9.87	94.62	3.36	0.00	0.00	0.00	0.00
	BUB15	BUB16	5.16	245.86	-6.01	0.00	0.00	0.00	0.00
	BUB16	BUB17	8.42	227.49	4.89	0.00	0.00	0.00	0.00
